,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Distance,TaxiIn,TaxiOut,Date,UniqueCarrier_9E,UniqueCarrier_AA,UniqueCarrier_AQ,UniqueCarrier_AS,UniqueCarrier_B6,UniqueCarrier_CO,UniqueCarrier_DL,UniqueCarrier_EV,UniqueCarrier_F9,UniqueCarrier_FL,UniqueCarrier_HA,UniqueCarrier_MQ,UniqueCarrier_NW,UniqueCarrier_OH,UniqueCarrier_OO,UniqueCarrier_UA,UniqueCarrier_US,UniqueCarrier_WN,UniqueCarrier_XE,UniqueCarrier_YV
176004,3,-1.3483797988190576,-1.7181417619136838,0.19171724582685065,-0.16632847995094108,2.287108698757698,2.4677975294142285,2.310497161385059,0.7472572064368176,1.0226663295591745,2.8705452867455454,0.40363451885487517,0.2731134990499356,2008-01-30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
680953,1,-0.16006772501689906,-0.09870659736395863,0.04748304936813196,-0.031303807980042744,1.2964479925967423,1.3259183244658028,1.3587739637786898,-0.423085335304509,-0.4331288270824521,1.3224185752375142,0.7760228891388239,-0.29760966714782716,2008-04-28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1829235,3,1.1508656697216921,1.3079560638142698,1.121023650858342,1.2696481902157555,-0.35465318433818394,-0.1780201405882215,-0.2130113171166784,-0.7817386948703994,-0.5746644673114991,-0.23951528642889414,-0.8997247771389452,-0.44029045869726785,2008-12-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
303549,3,0.08963387398092786,0.1613486845345374,0.18623999786006387,0.05442614247767048,-0.8499835374186618,-0.7628850992203421,-0.6888729159198632,-0.4985913057394332,-0.3926900727312958,-0.7382985859002665,-0.7135305919969708,-0.7256520417961492,2008-02-13,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
308878,7,1.411714661531922,1.2843146745507703,1.2981213351177814,1.1046180355846575,-0.6298367138273383,-0.5540047568517276,-0.559092479882631,0.9926516103503215,1.1844213469637996,-0.5726127839997415,-0.5273364068549965,-0.29760966714782716,2008-02-17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
506729,7,0.6470035146010772,0.6814592483315295,0.584253350113237,0.6009545766455923,0.08564046284446301,0.003009489464577719,0.060969603406367416,-0.44196182791324,-0.5948838444870773,-0.28093673690402543,0.9622170742807982,-0.22626927137310682,2008-03-16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
608636,4,0.310352251666507,0.4214039664330334,0.36151193279724103,0.275180764906282,-0.891261066842035,-0.8603625923256955,-0.7753932066113514,-0.6307267540005508,-0.6151032216626554,-0.7831718239149921,-0.5273364068549965,-0.5829712502467085,2008-04-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1356891,1,1.340371347532543,1.2606732852872706,0.9986984462667704,0.8560011792572891,-0.5197633020316765,-0.6375568937991734,-0.6023526252283751,0.841639669480473,0.7395950491010804,-0.5536279525319729,-0.7135305919969708,0.5584750821488169,2008-08-25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1754885,7,0.7384121356627817,0.8587696678077767,0.7193587999606443,0.6545357956816631,-0.836224360944204,-0.9717654415889566,-0.7898132550599327,-0.2720733944346604,-0.4735675814336084,-0.8884513438726174,-0.5273364068549965,-0.22626927137310682,2008-12-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
686149,3,0.9279178134736324,1.0786345879583235,0.9968726969445082,1.0896152942545576,-0.7399101256230001,-0.8325118800098802,-0.8042333035085141,-0.4797148131307022,-0.6353225988382336,-0.9229692192685601,0.40363451885487517,-0.012248084048945784,2008-04-30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
